,subject,sentence
14055,'s ,Let's go swimming.
14056,'s ,Let's go that way.
14057,'s ,Let's go this way.
14058,'s ,Let's have a look.
14059,'s ,Let's have dinner.
14060,'s ,"Let's hustle, Tom."
14061,'s ,Let's investigate.
14062,'s ,Let's make a cake.
14063,'s ,Let's not hide it.
14064,'s ,Let's play soccer.
14065,'s ,Let's shake hands.
14066,'s ,Let's sing a song.
14067,'s ,Let's step inside.
14068,'s ,Let's take a look.
14069,'s ,Let's take a taxi.
14070,'s ,Let's take a taxi.
14071,'s ,Let's take a trip.
14072,'s ,Let's toss a coin.
14073,'s ,Let's try to read.
14074,Life ,Life is beautiful.
14075,Life ,Life is beautiful.
14076,Life ,Life is difficult.
14077,Life ,Life is enjoyable.
14078,Life ,Life is expensive.
14079,Life ,Life is so unfair.
14080,Life ,Life is too short.
14081,Life ,Life is very hard.
14082,Life ,Life is wonderful.
14084,Living ,Living isn't easy.
14093,Mary ,Mary has big eyes.
14094,Mary ,Mary has big eyes.
14095,Mary ,Mary is beautiful.
14096,Mary ,Mary is my mother.
14097,Mary ,Mary is so pretty.
14098,God ,May God bless you.
14099,I ,May I go home now?
14100,I ,May I go with him?
14101,I ,May I put it here?
14102,I ,May I take a rest?
14103,I ,May I talk to Tom?
14104,I ,May I talk to you?
14105,I ,May I try this on?
14106,Tom ,Maybe Tom is dead.
14107,it ,Maybe it's a trap.
14108,we ,Maybe we can talk.
14111,arms ,My arms are tired.
14112,arms ,My arms went numb.
14114,dogs ,My dogs are white.
14115,eyes ,My eyes are itchy.
14116,eyes ,My eyes are tired.
14117,father ,My father is busy.
14118,father ,My father is home.
14119,father ,My father is rich.
14120,father ,My father is tall.
14121,glass ,My glass is empty.
14125,hobby ,My hobby is music.
14126,horse ,My horse is black.
14127,horse ,My horse is white.
14128,house ,My house is empty.
14129,house ,My house is small.
14130,life ,My life is boring.
14131,name ,My name isn't Tom.
14133,shoulder ,My shoulder hurts.
14136,uncle ,My uncle is angry.
14137,uncle ,My uncle is angry.
14138,wife ,My wife was there.
14139,wife ,My wife was there.
14140,one ,No one lives here.
14141,one ,No one lives here.
14142,I ,"No, I didn't help."
14143,Nobody ,Nobody helped her.
14144,Nobody ,Nobody helped her.
14145,Nobody ,Nobody is perfect.
14146,Nobody ,Nobody knows this.
14147,Nobody ,Nobody likes rats.
14148,Nobody ,Nobody likes rats.
14149,Nobody ,Nobody lives here.
14150,Nobody ,Nobody lives here.
14151,Nobody ,Nobody volunteers.
14152,Nobody ,Nobody went there.
14153,Nobody ,Nobody's laughing.
14155,Nothing ,Nothing had moved.
14156,Nothing ,Nothing was wrong.
14157,Nothing ,Nothing was wrong.
14158,Nothing ,Nothing will help.
14159,Nothing ,Nothing's working.
14160,I ,Now I feel guilty.
14161,it ,Now it's up to me.
14162,it ,Now it's up to me.
14164,we ,Now we're talking.
14165,we ,Now what do we do?
14167,money ,Our money ran out.
14168,you ,Pay what you want.
14183,me ,Please let me pay.
14189,Poets ,Poets write poems.
14190,you ,Pretend you're me.
14191,Prices ,Prices are rising.
14203,Rugs ,Rugs absorb sound.
14206,you ,Say what you want.
14215,She ,She ate one apple.
14216,She ,She began to sing.
14217,She ,She began to sing.
14218,She ,She can handle it.
14219,She ,She can jump high.
14220,She ,She can't do that.
14221,She ,She cooks for him.
14222,She ,She decided to go.
14223,She ,She did come here.
14224,She ,She did it easily.
14225,She ,She didn't answer.
14226,She ,She didn't answer.
14227,She ,She didn't go far.
14228,She ,She died of shock.
14229,She ,She drives me mad.
14230,She ,She fascinated me.
14231,She him ,She got him drunk.
14232,She ,She has a bicycle.
14233,She ,She has a bicycle.
14234,She ,She has a picture.
14235,She ,She has blue eyes.
14236,She ,She has long hair.
14237,She ,She has long hair.
14238,She ,She has long hair.
14239,She ,She has long hair.
14240,She ,She has nice legs.
14241,She ,She has no figure.
14242,She ,She has no figure.
14243,She ,She has no figure.
14244,She ,She hates carrots.
14245,She ,She hates running.
14246,She him ,She heard him cry.
14247,She ,She is aggressive.
14248,She ,She is her friend.
14249,She ,She is his friend.
14250,She ,She is not up yet.
14251,She ,She is thirty-one.
14252,She ,She isn't married.
14253,She ,She isn't running.
14254,She ,She keeps secrets.
14255,She ,She left the room.
14256,She ,She likes oranges.
14257,She ,She likes to sing.
14258,She ,She likes to sing.
14259,She ,She looked around.
14260,She ,She looked lonely.
14261,She ,She looks unhappy.
14262,She ,She loves to fish.
14263,She him ,She made him rich.
14264,She me ,She made me hurry.
14265,She me ,She made me hurry.
14266,She me ,She made me smile.
14267,She ,She married young.
14268,She ,She may be French.
14269,She ,She must be angry.
14270,She ,She must be angry.
14271,She ,She must go there.
14272,She ,She must go there.
14273,She him ,She saw him smile.
14274,She him ,She saw him smile.
14275,She ,She seems excited.
14276,She ,She smiled at him.
14277,She ,She smiled at him.
14278,She ,She speaks German.
14279,She ,She speaks Polish.
14280,She ,She speaks loudly.
14281,She ,She spoke rapidly.
14282,She ,She terrified her.
14283,She ,She terrified him.
14284,She ,She threw him out.
14285,She ,She tried to swim.
14286,She ,She tried to swim.
14287,She ,She was depressed.
14288,She ,She went shopping.
14289,She ,She went that way.
14290,She ,She went that way.
14291,She ,She went that way.
14292,She ,She went upstairs.
14293,She ,She went with him.
14294,She ,She went with him.
14295,She ,She wept bitterly.
14296,She ,She won't make it.
14297,She ,She's a bit naive.
14298,She ,She's a night owl.
14299,She ,She's a woman now.
14300,She ,She's but a child.
14301,She ,She's fashionable.
14302,She ,She's from France.
14304,She ,She's hyperactive.
14305,She ,She's not a child.
14306,She ,She's not a child.
14307,She ,She's not a child.
14308,She ,She's not my type.
14309,She ,She's open-minded.
14310,She ,She's our teacher.
14311,She ,She's stark naked.
14312,She ,She's still young.
14313,She ,She's turning red.
14314,She ,She's unconscious.
14315,She ,She's unconscious.
14316,She ,She's very pretty.
14317,I ,Should I tell him?
14328,Silence ,Silence is golden.
14329,Silence ,Silence is golden.
14330,Silence ,Silence is golden.
14331,Silence ,Silence is golden.
14332,you ,So where were you?
14335,Somebody ,Somebody answered.
14336,Somebody ,Somebody's coming.
14337,Somebody ,Somebody's coming.
14338,Somebody ,Somebody's coming.
14339,Someone ,Someone is coming.
14340,Someone ,Someone's calling.
14343,Someone ,Someone's talking.
14344,Someone ,Someone's talking.
14345,Someone ,Someone's talking.
14346,Something ,Something came up.
14347,Something ,Something changed.
14351,Spiders ,Spiders spin webs.
14364,Stealing ,Stealing is wrong.
14393,Termites ,Termites eat wood.
14402,That ,That always helps.
14403,boy ,That boy is smart.
14404,That ,That can't be Tom.
14406,That ,That doesn't help.
14407,girl ,That girl is Mary.
14408,house ,That house is big.
14409,That ,That is essential.
14410,That ,That is essential.
14411,That ,That is essential.
14412,That ,That is her house.
14413,That ,That is my school.
14414,That ,That is my school.
14415,That ,That is your book.
14416,That ,That is your book.
14417,That ,That isn't French.
14418,That ,That isn't enough.
14420,movie ,That movie stinks!
14421,That ,That should do it.
14422,That ,That sounds right.
14423,That ,That sounds right.
14424,That ,That sounds scary.
14425,That ,That was our plan.
14426,That ,That was the idea.
14427,That ,That was the plan.
14428,wine ,That wine is good.
14429,wine ,That wine is good.
14430,That ,That won't happen.
14431,That ,That won't happen.
14432,That ,That won't happen.
14433,That ,That's a fir tree.
14434,That ,That's a low blow.
14435,That ,That's a pheasant.
14436,That I ,That's all I have.
14437,That I ,That's all I know.
14438,That I ,That's all I need.
14439,That I ,That's all I said.
14440,That ,That's disgusting.
14441,That it ,That's how it was.
14442,That it ,That's how it was.
14443,That ,That's impossible.
14444,That ,That's impossible.
14445,That ,That's irrelevant.
14446,That ,That's just crazy.
14447,That ,That's my problem.
14448,That ,That's news to me.
14449,That ,That's news to me.
14450,That ,That's not enough.
14451,That ,That's not my job.
14452,That ,That's our secret.
14453,That ,That's pretty bad.
14454,That ,That's pretty old.
14455,That ,That's pretty old.
14456,That ,That's really sad.
14457,That ,That's really sad.
14458,That ,That's really sad.
14459,That ,That's ridiculous!
14460,That ,That's ridiculous.
14461,That ,That's so perfect.
14462,That ,That's terrifying.
14463,That ,That's the spirit.
14464,That ,That's very handy.
14465,answer ,The answer is yes.
14466,bar ,The bar is closed.
14467,bath ,The bath is ready.
14468,boat ,The boat capsized.
14469,book ,The book is small.
14470,book ,The book is small.
14471,book ,The book is white.
14473,boy ,The boy came back.
14474,boy ,The boy came back.
14475,cake ,The cake is tasty.
14476,cake ,The cake is tasty.
14477,cat ,The cat is eating.
14478,cat ,The cat scared me.
14479,cat ,The cat scared me.
14481,clock ,The clock is fast.
14482,dog ,The dog is theirs.
14483,dog ,The dog was dying.
14484,dog ,The dog went away.
14485,dog ,The dog went away.
14486,door ,The door squeaked.
14488,earth ,The earth rotates.
14489,enemy ,The enemy is weak.
14490,floor ,The floor is cold.
14491,food ,The food is ready.
14492,food ,The food is ready.
14493,team ,The home team won.
14494,house ,The house is cold.
14495,house ,The house is warm.
14496,idea ,The idea was good.
14497,knife ,The knife is dull.
14498,knife ,The knife is dull.
14499,knife ,The knife is dull.
14500,lid ,The lid is closed.
14501,lovers ,The lovers kissed.
14502,man ,The man was dying.
14503,man ,The man was dying.
14504,market ,The market is big.
14505,night ,The night is dark.
14506,pain ,The pain has gone.
14507,pain ,The pain has gone.
14508,party ,The party is over.
14510,rent ,The rent is cheap.
14511,river ,The river is wide.
14512,room ,The room is empty.
14513,room ,The room was warm.
14514,room ,The room was warm.
14515,room ,The room was warm.
14516,roses ,The roses are red.
14517,ship ,The ship set sail.
14518,soup ,The soup is thick.
14519,sun ,The sun is a star.
14520,sun ,The sun is rising.
14521,tactic ,The tactic worked.
14522,tank ,The tank is empty.
14523,test ,The test was easy.
14524,time ,The time has come.
14525,train ,The train is late.
14527,war ,The war continued.
14528,water ,The water is good.
14529,water ,The water is pure.
14530,worst ,The worst is over.
14531,worst ,The worst is over.
14544,These ,These are genuine.
14545,They ,They already knew.
14546,They ,They already know.
14547,They ,They already know.
14548,They ,They already know.
14549,They ,They already left.
14550,They ,They are all dead.
14551,They ,They are in class.
14552,They ,They are our cars.
14553,They ,They are teachers.
14554,They ,They are very old.
14555,They ,They are very old.
14556,They ,They are well off.
14557,They ,They aren't there.
14558,They ,They arrested her.
14559,They ,They betrayed you.
14560,They ,They both laughed.
14561,They ,They bought a car.
14562,They ,They can't escape.
14563,They ,They can't see me.
14564,They ,They didn't budge.
14565,They ,They didn't budge.
14566,They ,They didn't do it.
14567,They ,They don't listen.
14568,They ,They followed you.
14569,They ,They hunted foxes.
14570,They ,They kept running.
14571,They ,They kept running.
14572,They ,They kidnapped me.
14573,They ,They know nothing.
14574,They ,They know nothing.
14575,They ,They like English.
14576,They ,They like to sing.
14577,They ,They look healthy.
14578,They ,They mean trouble.
14579,They ,They missed a lot.
14580,They ,They murdered Tom.
14581,They ,They must be dead.
14582,They ,They need friends.
14583,They ,They pay Tom well.
14584,They ,They ran past Tom.
14585,They ,They spoke French.
14586,They ,They tortured Tom.
14587,They ,They tortured Tom.
14588,They ,They want it back.
14589,They ,They went fishing.
14590,They ,They went fishing.
14591,They ,They were amazing.
14592,They ,They were amazing.
14593,They ,They were friends.
14594,They ,They were in love.
14595,They ,They were panting.
14597,They ,They'll like that.
14598,They ,They're Canadians.
14599,They ,They're both dead.
14600,They ,They're both dead.
14601,They ,They're identical.
14602,They ,They're in danger.
14603,They ,They're listening.
14604,They ,They're nice kids.
14605,They ,They're nice kids.
14606,They ,They're not happy.
14607,They ,They're not there.
14609,They ,They're surprised.
14610,They ,They're very poor.
14611,They ,They're wonderful.
14612,They ,They're wonderful.
14613,They ,They've come back.
14614,They ,They've come back.
14615,They ,They've fired him.
14616,They ,They've fired him.
14618,CD ,This CD costs $10.
14619,This ,This ain't normal.
14620,bird ,This bird can fly.
14621,book ,This book is hers.
14622,book ,This book is mine.
14623,book ,This book was new.
14627,car ,This car is black.
14628,desk ,This desk is mine.
14629,This ,This doesn't work!
14630,This ,This doesn't work.
14631,dog ,This dog is white.
14632,dog ,This dog is yours.
14633,game ,This game is easy.
14634,guy ,This guy is great.
14635,guy ,This guy is great.
14636,hat ,This hat is yours.
14637,This ,This is Tom's dog.
14638,This ,This is a mistake.
14639,This ,This is all wrong.
14640,This ,This is delicious.
14641,This ,This is delicious.
14642,This ,This is delicious.
14643,This ,This is extortion.
14644,This ,This is gibberish.
14645,This ,This is gibberish.
14646,This ,This is good meat.
14647,This ,This is good news.
14648,This ,This is her house.
14649,This ,This is hilarious.
14650,This ,This is his fault.
14651,This ,This is his house.
14653,This ,This is my advice.
14654,This ,This is my cousin.
14655,This ,This is my cousin.
14656,This ,This is my father.
14657,This ,This is my mother.
14658,This ,This is my mother.
14659,This ,This is my office.
14660,This ,This is my school.
14661,This ,This is my school.
14662,This ,This is my sister.
14663,This ,This is our fault.
14664,This ,This is so boring.
14665,This ,This is spaghetti.
14666,This ,This is very cool.
14667,This ,This is very cool.
14668,This ,This is very good.
14669,This ,This is very good.
14670,This ,This is very good.
14671,This ,This is very true.
14672,This ,This is wonderful.
14673,This ,This is your book.
14674,This ,This is your fate.
14675,This ,This is your stop.
14676,This ,This isn't French.
14677,This ,This isn't a joke.
14678,This ,This isn't a joke.
14679,This ,This isn't a trap.
14680,This ,This isn't my key.
14681,This ,This isn't normal.
14682,lake ,This lake is deep.
14683,This me ,This makes me mad.
14684,This me ,This makes me mad.
14686,one ,This one is clean.
14688,room ,This room is cold.
14689,room ,This room is cold.
14690,This ,This should do it.
14691,This ,This sounds fishy.
14692,This ,This was my fault.
14693,Those ,Those are too big.
14694,Those ,Those aren't mine.
14700,Today ,Today is Saturday.
14701,Today ,Today is Thursday.
14702,Tom ,Tom almost smiled.
14703,Tom ,Tom already knows.
14704,Tom ,Tom already knows.
14705,Tom ,Tom answered back.
14706,Tom ,Tom arrives today.
14707,Tom ,Tom ate something.
14708,Tom ,Tom attacked Mary.
14709,Tom ,Tom became a hero.
14710,Tom ,Tom began talking.
14711,Tom ,Tom began to talk.
14712,Tom ,Tom believed Mary.
14713,Tom ,Tom believes Mary.
14714,Tom ,Tom betrayed Mary.
14715,Tom ,Tom blew his nose.
14716,Tom ,Tom broke my nose.
14719,Tom ,Tom came in first.
14720,Tom ,Tom came too late.
14721,Tom ,Tom came upstairs.
14722,Tom ,Tom can be clumsy.
14723,Tom ,Tom can't bear it.
14724,Tom ,Tom can't do that.
14725,Tom ,Tom cooked dinner.
14726,Tom ,Tom cooked dinner.
14727,Tom ,Tom deceived Mary.
14728,Tom ,Tom despised Mary.
14730,Tom ,Tom did just that.
14731,Tom ,Tom did warn Mary.
14732,Tom ,Tom didn't appear.
14733,Tom ,Tom didn't scream.
14734,Tom ,Tom didn't see it.
14735,Tom ,Tom disliked Mary.
14737,Tom ,Tom doesn't agree.
14738,Tom ,Tom doesn't smoke.
14739,Tom ,Tom drinks coffee.
14740,Tom ,Tom drove the car.
14741,Tom ,Tom drove the car.
14742,Tom ,Tom drove to work.
14743,Tom ,Tom dyed his hair.
14744,Tom ,Tom eats too fast.
14745,Tom ,Tom eats too much.
14746,Tom ,Tom embraced Mary.
14747,Tom ,Tom fed the goats.
14748,Tom ,Tom felt betrayed.
14749,Tom ,Tom felt relieved.
14750,Tom ,Tom finally spoke.
14751,Tom ,Tom followed Mary.
14752,Tom ,Tom gave a speech.
14753,Tom ,Tom gave me a pen.
14754,Tom ,Tom gave me a pen.
14755,Tom ,Tom gazed at Mary.
14757,Tom ,Tom guessed right.
